time_ms,sample_idx,ecg_v,ecg_ac_v,ppg,lead_off
504957,126188,1.7157,-0.0522,86463,0
504961,126189,1.6947,-0.0732,86463,0
504965,126190,1.6939,-0.074,86837,0
504969,126191,1.6988,-0.0692,86502,0
504973,126192,1.6851,-0.0829,86848,0
504977,126193,1.673,-0.095,86520,0
504981,126194,1.6778,-0.0901,86520,0
504985,126195,1.6996,-0.0684,86822,0
504989,126196,1.6971,-0.0708,86531,0
504993,126197,1.6851,-0.0829,86894,0
504997,126198,1.6794,-0.0886,87320,0
505001,126199,1.6963,-0.0717,87320,0
505005,126200,1.7028,-0.0652,86924,0
505009,126201,1.6826,-0.0853,86574,0
505013,126202,1.6746,-0.0933,86940,0
505017,126203,1.6947,-0.0731,86579,0
505021,126204,1.7028,-0.065,86579,0
505025,126205,1.6988,-0.069,86598,0
505029,126206,1.6996,-0.0682,86598,0
505033,126207,1.735,-0.0329,86999,0
505037,126208,1.7858,0.0176,86608,0
505041,126209,1.8067,0.0381,86992,0
505045,126210,1.8027,0.0336,86603,0
505049,126211,1.8519,0.0821,86603,0
505053,126212,2.0106,0.2397,87027,0
505057,126213,2.3362,0.5627,86668,0
505061,126214,2.5965,0.8194,87047,0
505065,126215,2.6142,0.8334,86672,0
505069,126216,2.4071,0.6235,86672,0
505073,126217,1.9784,0.1938,87047,0
505077,126218,1.5698,-0.2143,86676,0
505081,126219,1.3587,-0.424,87094,0
505085,126220,1.3498,-0.4315,86677,0
505089,126221,1.4514,-0.3288,86677,0
505093,126222,1.5352,-0.2443,87098,0
505097,126223,1.5771,-0.2019,86705,0
505101,126224,1.6125,-0.166,87127,0
505105,126225,1.6681,-0.1102,86671,0
505109,126226,1.7028,-0.0755,86671,0
505113,126227,1.731,-0.0474,86634,0
505117,126228,1.7503,-0.028,86634,0
505121,126229,1.7681,-0.0101,87181,0
505125,126230,1.7632,-0.0146,86651,0
505129,126231,1.7536,-0.024,87165,0
505133,126232,1.7608,-0.0167,86617,0
505137,126233,1.7793,0.0018,86617,0
505141,126234,1.7729,-0.0046,87125,0
505145,126235,1.7544,-0.023,86629,0
505149,126236,1.7576,-0.0196,87192,0
505153,126237,1.7769,0.0,86618,0
505157,126238,1.789,0.0124,86618,0
505161,126239,1.7777,0.0012,87198,0
505165,126240,1.7713,-0.0053,86618,0
505169,126241,1.7914,0.0147,87234,0
505173,126242,1.8019,0.0251,86618,0
505177,126243,1.7914,0.0145,86618,0
505181,126244,1.7834,0.0063,87262,0
505185,126245,1.7963,0.019,86660,0
505189,126246,1.8164,0.0389,87267,0
505193,126247,1.8188,0.041,86632,0
505197,126248,1.8156,0.0374,86632,0
505201,126249,1.8245,0.0459,86595,0
505205,126250,1.8374,0.0583,86595,0
505209,126251,1.8398,0.0603,87304,0
505213,126252,1.8301,0.05,86671,0
505217,126253,1.8382,0.0574,87320,0
505221,126254,1.8744,0.093,86677,0
505225,126255,1.8833,0.1012,86677,0
505229,126256,1.8801,0.0972,87290,0
505233,126257,1.8785,0.0948,86702,0
505237,126258,1.8914,0.1069,87348,0
505241,126259,1.9034,0.1183,86749,0
505245,126260,1.9099,0.1239,86749,0
505249,126261,1.9212,0.1343,87363,0
505253,126262,1.9502,0.1624,86776,0
505257,126263,1.9784,0.1896,87373,0
505261,126264,1.9864,0.1966,86794,0
505265,126265,1.9945,0.2035,86794,0
505269,126266,2.0203,0.2282,86837,0
505273,126267,2.0469,0.2536,86837,0
505277,126268,2.0437,0.2495,87339,0
505281,126269,2.0251,0.2302,86848,0
505285,126270,2.0251,0.2294,87228,0
505289,126271,2.0525,0.2563,86822,0
505293,126272,2.0614,0.2653,86822,0
505297,126273,2.0477,0.2532,87099,0
505301,126274,2.034,0.2421,86894,0
505305,126275,2.034,0.2448,87028,0
505309,126276,2.0155,0.228,86924,0
505313,126277,1.9744,0.1867,86924,0
505317,126278,1.9341,0.1447,86872,0
505321,126279,1.9155,0.1237,86940,0
505325,126280,1.8905,0.0965,86781,0
505329,126281,1.8454,0.0499,86981,0
505333,126282,1.8051,0.0086,86981,0
505337,126283,1.7914,-0.0058,86666,0
505341,126284,1.7753,-0.0224,86999,0
505345,126285,1.7479,-0.0499,86581,0
505349,126286,1.7092,-0.0883,86992,0
505353,126287,1.6834,-0.1138,86992,0
505357,126288,1.6754,-0.1214,87027,0
505361,126289,1.6657,-0.1307,87027,0
505365,126290,1.6472,-0.1488,86485,0
505369,126291,1.6391,-0.1563,87047,0
505373,126292,1.6456,-0.1493,86426,0
505377,126293,1.644,-0.1504,87047,0
505381,126294,1.6254,-0.1682,87047,0
505385,126295,1.6206,-0.1724,86365,0
505389,126296,1.6423,-0.15,87094,0
505393,126297,1.648,-0.1438,86387,0
505397,126298,1.6319,-0.1593,87098,0
505401,126299,1.6222,-0.1682,87098,0
505405,126300,1.6311,-0.1587,86398,0
505409,126301,1.644,-0.1451,87127,0
505413,126302,1.6456,-0.1428,86406,0
505417,126303,1.6351,-0.1525,87139,0
505421,126304,1.6399,-0.147,87139,0
505425,126305,1.6544,-0.1318,86433,0
505429,126306,1.6552,-0.1303,87181,0
505433,126307,1.644,-0.1408,86436,0
505437,126308,1.6456,-0.1384,87165,0
505441,126309,1.6601,-0.1232,87165,0
505445,126310,1.6633,-0.1191,87125,0
505449,126311,1.6544,-0.1271,87125,0
505453,126312,1.6504,-0.1303,86490,0
505457,126313,1.6681,-0.1117,87192,0
505461,126314,1.6722,-0.1068,86501,0
505465,126315,1.6544,-0.1236,87198,0
505469,126316,1.648,-0.129,87198,0
505473,126317,1.6601,-0.1159,86479,0
505477,126318,1.6826,-0.0924,87234,0
505481,126319,1.6834,-0.0905,86546,0
505485,126320,1.6641,-0.1087,87262,0
505489,126321,1.6633,-0.1084,87262,0
505493,126322,1.6859,-0.0846,86574,0
505497,126323,1.6802,-0.089,87267,0
505501,126324,1.6641,-0.1038,86602,0
505505,126325,1.6633,-0.1032,87276,0
505509,126326,1.6746,-0.0905,87276,0
505513,126327,1.6738,-0.0897,87276,0
505517,126328,1.6633,-0.0986,87304,0
505521,126329,1.6593,-0.101,86648,0
505525,126330,1.6681,-0.0905,87320,0
505529,126331,1.6722,-0.0848,86627,0
505533,126332,1.656,-0.0992,87290,0
505537,126333,1.648,-0.1055,87290,0
505541,126334,1.6577,-0.0941,86618,0
505545,126335,1.6673,-0.0828,87348,0
505549,126336,1.6577,-0.0909,86627,0
505553,126337,1.6512,-0.0959,87363,0
505557,126338,1.6585,-0.0874,87363,0
505561,126339,1.6673,-0.0774,86579,0
505565,126340,1.6738,-0.07,87373,0
505569,126341,1.6649,-0.0781,86580,0
505573,126342,1.6931,-0.0494,87345,0
505577,126343,1.7479,0.0056,87345,0
505581,126344,1.7761,0.0338,86582,0
505585,126345,1.764,0.0216,87339,0
505589,126346,1.7608,0.0181,86573,0
505593,126347,1.7761,0.033,87228,0
505597,126348,1.7673,0.0238,87228,0
505601,126349,1.7608,0.017,87099,0
505605,126350,1.7729,0.0286,87099,0
505609,126351,1.8116,0.0667,86587,0
505613,126352,1.8382,0.0926,87028,0
505617,126353,1.8333,0.0871,86542,0
505621,126354,1.8027,0.0558,86872,0
505625,126355,1.7753,0.0278,86872,0
505629,126356,1.7584,0.0105,86507,0
505633,126357,1.7253,-0.0228,86781,0
505637,126358,1.6931,-0.0553,86551,0
505641,126359,1.6875,-0.0611,86666,0
505645,126360,1.6979,-0.0508,86666,0
505649,126361,1.6842,-0.0646,86557,0
505653,126362,1.6568,-0.092,86581,0
505657,126363,1.6423,-0.1065,86575,0
505661,126364,1.6456,-0.1032,86522,0
505665,126365,1.6399,-0.1088,86522,0
505669,126366,1.6166,-0.132,86593,0
505673,126367,1.6021,-0.1463,86485,0
505677,126368,1.6117,-0.1363,86606,0
505681,126369,1.6238,-0.124,86426,0
505685,126370,1.6093,-0.1382,86426,0
505689,126371,1.6004,-0.1468,86365,0
505693,126372,1.6182,-0.1289,86365,0
505697,126373,1.6319,-0.115,86687,0
505701,126374,1.6327,-0.114,86387,0
505705,126375,1.6214,-0.1251,86695,0
505709,126376,1.6182,-0.1281,86398,0
505713,126377,1.6238,-0.1222,86398,0
505717,126378,1.6222,-0.1235,86657,0
505721,126379,1.6069,-0.1386,86406,0
505725,126380,1.6093,-0.1359,86721,0
505729,126381,1.6359,-0.109,86433,0
505733,126382,1.656,-0.0887,86433,0
505737,126383,1.6697,-0.0749,86776,0
505741,126384,1.6851,-0.0596,86436,0
505745,126385,1.6963,-0.0483,86791,0
505749,126386,1.7415,-0.0033,86467,0
505753,126387,1.8728,0.1273,86467,0
505757,126388,2.179,0.4314,86467,0
505761,126389,2.4925,0.7416,86490,0
505765,126390,2.5522,0.7979,86869,0
505769,126391,2.3338,0.5769,86501,0
505773,126392,1.9051,0.1473,86501,0
505777,126393,1.5182,-0.2388,86479,0
505781,126394,1.3377,-0.4179,86479,0
505785,126395,1.3337,-0.4205,86887,0
505789,126396,1.4095,-0.3437,86546,0
505793,126397,1.4997,-0.2527,86906,0
505797,126398,1.5424,-0.2094,86574,0
505801,126399,1.544,-0.2072,86574,0
505805,126400,1.5601,-0.1906,86889,0
505809,126401,1.6101,-0.1404,86602,0
505813,126402,1.6802,-0.0702,86953,0
505817,126403,1.7125,-0.038,87276,0
505821,126404,1.702,-0.0485,87276,0
505825,126405,1.6867,-0.0639,86964,0
505829,126406,1.6907,-0.0599,86648,0
505833,126407,1.6979,-0.0526,86976,0
505837,126408,1.6891,-0.0614,86627,0
505841,126409,1.6867,-0.0638,86627,0
505845,126410,1.7004,-0.0501,86618,0
505849,126411,1.7213,-0.0292,86618,0
505853,126412,1.7229,-0.0276,87048,0
505857,126413,1.7149,-0.0358,86627,0
505861,126414,1.7245,-0.0262,87031,0
505865,126415,1.739,-0.0118,86579,0
505869,126416,1.7479,-0.0031,86579,0
505873,126417,1.7342,-0.0169,87012,0
505877,126418,1.7229,-0.0281,86580,0
505881,126419,1.7479,-0.0029,87068,0
505885,126420,1.7584,0.0079,86582,0
505889,126421,1.7536,0.0034,86582,0
505893,126422,1.7544,0.0043,87059,0
505897,126423,1.7769,0.0267,86573,0
505901,126424,1.7971,0.0467,87092,0
505905,126425,1.7922,0.0419,86562,0
505909,126426,1.7801,0.0299,86562,0
505913,126427,1.793,0.0429,87118,0
505917,126428,1.8051,0.0552,86587,0
505921,126429,1.8124,0.0624,87125,0
505925,126430,1.814,0.0638,86542,0
505929,126431,1.8317,0.0812,86542,0
505933,126432,1.847,0.0961,86507,0
505937,126433,1.8632,0.1118,86507,0
505941,126434,1.8551,0.1033,87180,0
505945,126435,1.8672,0.1148,86551,0
505949,126436,1.897,0.144,87157,0
505953,126437,1.9155,0.1618,86557,0
505957,126438,1.9155,0.161,86557,0
505961,126439,1.9244,0.169,87125,0
505965,126440,1.951,0.1945,86575,0
505969,126441,1.9719,0.2144,87159,0
505973,126442,1.9711,0.2124,86593,0
505977,126443,1.9776,0.2177,86593,0
505981,126444,1.9889,0.2277,87088,0
505985,126445,1.9921,0.2298,86606,0
505989,126446,1.9873,0.2238,87018,0
505993,126447,1.9776,0.2129,86630,0
505997,126448,1.9792,0.2133,86630,0
506001,126449,1.9864,0.2194,86922,0
506005,126450,1.9824,0.2143,86687,0
506009,126451,1.951,0.1818,86841,0
506013,126452,1.922,0.1518,86695,0
506017,126453,1.9083,0.1372,86695,0
506021,126454,1.8768,0.1051,86657,0
506025,126455,1.8293,0.057,86657,0
506029,126456,1.7914,0.0188,86592,0
506033,126457,1.7737,0.0009,86721,0
506037,126458,1.7536,-0.0191,86478,0
506041,126459,1.7141,-0.0582,86776,0
506045,126460,1.6842,-0.0876,86776,0
506049,126461,1.6778,-0.0933,86349,0
506053,126462,1.6681,-0.1016,86791,0
506057,126463,1.6464,-0.1206,86322,0
506061,126464,1.6295,-0.1337,86467,0
506065,126465,1.6286,-0.1305,86467,0
506069,126466,1.6303,-0.1258,86280,0
506073,126467,1.6206,-0.1341,86869,0
506077,126468,1.6053,-0.1495,86238,0
506081,126469,1.6077,-0.1481,86875,0
506085,126470,1.623,-0.1339,86875,0
506089,126471,1.6222,-0.1354,86887,0
506093,126472,1.6093,-0.1486,86887,0
506097,126473,1.6069,-0.1511,86267,0
506101,126474,1.6182,-0.1398,86906,0
506105,126475,1.6295,-0.1284,86240,0
506109,126476,1.6198,-0.1377,86889,0
506113,126477,1.6214,-0.1357,86889,0
506117,126478,1.6295,-0.1271,86237,0
506121,126479,1.6351,-0.121,86953,0
506125,126480,1.6295,-0.1261,86285,0
506129,126481,1.6254,-0.1296,86964,0
506133,126482,1.6351,-0.1194,86964,0
506137,126483,1.648,-0.106,86259,0
506141,126484,1.648,-0.1055,86976,0
506145,126485,1.6375,-0.1155,86329,0
506149,126486,1.6383,-0.1142,87014,0
506153,126487,1.6577,-0.0944,87014,0
506157,126488,1.6577,-0.0939,86372,0
506161,126489,1.644,-0.107,87048,0
506165,126490,1.6407,-0.1097,86385,0
506169,126491,1.6601,-0.0899,87031,0
506173,126492,1.6617,-0.0877,87031,0
506177,126493,1.644,-0.1048,87012,0
506181,126494,1.6319,-0.1163,87012,0
506185,126495,1.6472,-0.1004,86493,0
506189,126496,1.6577,-0.0893,87068,0
506193,126497,1.6504,-0.0959,86474,0
506197,126498,1.6432,-0.1025,87059,0
506201,126499,1.6504,-0.0945,87059,0
506205,126500,1.6641,-0.0801,86480,0
506209,126501,1.6585,-0.085,87092,0
506213,126502,1.6399,-0.1028,86534,0
506217,126503,1.644,-0.098,87118,0
506221,126504,1.6585,-0.0826,87118,0
506225,126505,1.6585,-0.0817,86553,0
506229,126506,1.644,-0.0953,87125,0
506233,126507,1.648,-0.0903,86562,0
506237,126508,1.6649,-0.0725,87143,0
506241,126509,1.6673,-0.0691,87143,0
506245,126510,1.6544,-0.081,86537,0
506249,126511,1.6512,-0.0832,87180,0
506253,126512,1.6633,-0.0699,86559,0
506257,126513,1.6714,-0.0606,87157,0
506261,126514,1.6617,-0.069,87157,0
506265,126515,1.6544,-0.0749,87125,0
506269,126516,1.6649,-0.063,87125,0
506273,126517,1.681,-0.0454,86528,0
506277,126518,1.681,-0.044,87159,0
506281,126519,1.6722,-0.0514,86510,0
506285,126520,1.6762,-0.046,87088,0
506289,126521,1.6842,-0.0365,87088,0
506293,126522,1.6802,-0.039,86442,0
506297,126523,1.6657,-0.052,87018,0
506301,126524,1.6625,-0.0537,86494,0
506305,126525,1.681,-0.0337,86922,0
506309,126526,1.6738,-0.0396,86922,0
506313,126527,1.6697,-0.0424,86494,0
506317,126528,1.6802,-0.0309,86841,0
506321,126529,1.7213,0.0109,86485,0
506325,126530,1.7632,0.0533,86693,0
506329,126531,1.7866,0.0769,86693,0
506333,126532,1.7874,0.0778,86592,0
506337,126533,1.7995,0.0899,86592,0
506341,126534,1.8051,0.0954,86528,0
506345,126535,1.7922,0.0823,86478,0
506349,126536,1.7858,0.0756,86515,0
506353,126537,1.8124,0.1017,86349,0
506357,126538,1.843,0.1316,86349,0
506361,126539,1.8535,0.1413,86516,0
506365,126540,1.8478,0.1349,86322,0
506369,126541,1.8414,0.1276,86553,0
506373,126542,1.8325,0.118,86280,0
506377,126543,1.8084,0.0932,86280,0
506381,126544,1.7697,0.0539,86573,0
506385,126545,1.7439,0.0276,86238,0
506389,126546,1.739,0.0224,86610,0
506393,126547,1.7431,0.0261,86243,0
506397,126548,1.7286,0.0112,86243,0
506401,126549,1.7108,-0.0069,86663,0
506405,126550,1.7028,-0.0152,86267,0
506409,126551,1.6979,-0.0203,86677,0
506413,126552,1.6738,-0.0446,86240,0
506417,126553,1.6536,-0.0648,86240,0
506421,126554,1.6601,-0.0584,86237,0
506425,126555,1.6762,-0.0424,86237,0
506429,126556,1.6697,-0.0489,86768,0
506433,126557,1.6536,-0.0651,86285,0
506437,126558,1.6577,-0.0611,86746,0
506441,126559,1.6681,-0.0506,86259,0
506445,126560,1.677,-0.0418,86259,0
506449,126561,1.6697,-0.0492,86743,0
506453,126562,1.6705,-0.0484,86329,0
506457,126563,1.6834,-0.0356,86792,0
506461,126564,1.681,-0.038,86372,0
506465,126565,1.6714,-0.0478,86372,0
506469,126566,1.6601,-0.0591,86841,0
506473,126567,1.6762,-0.0431,86385,0
506477,126568,1.6899,-0.0294,86865,0
506481,126569,1.6971,-0.0222,86423,0
506485,126570,1.7157,-0.0039,86423,0
506489,126571,1.7697,0.0497,86423,0
506493,126572,1.8059,0.0855,86493,0
506497,126573,1.818,0.097,86923,0
506501,126574,1.8857,0.1638,86474,0
506505,126575,2.0977,0.374,86474,0
506509,126576,2.4563,0.7295,86480,0
506513,126577,2.6642,0.9335,86480,0
506517,126578,2.6045,0.8701,86962,0
506521,126579,2.2733,0.5364,86534,0
506525,126580,1.8116,0.0741,86972,0
506529,126581,1.4522,-0.2845,86553,0
506533,126582,1.2878,-0.4474,86553,0
506537,126583,1.3144,-0.4195,86943,0
506541,126584,1.4602,-0.2728,86562,0
506545,126585,1.5618,-0.1708,87005,0
506549,126586,1.5859,-0.1464,86537,0
506553,126587,1.6158,-0.1164,86537,0
506557,126588,1.6867,-0.0456,87028,0
506561,126589,1.7471,0.0145,86559,0
506565,126590,1.7624,0.0295,87033,0
506569,126591,1.739,0.0058,86534,0
506573,126592,1.7382,0.0048,86534,0
506577,126593,1.7487,0.0153,86528,0
506581,126594,1.7608,0.0274,86528,0
506585,126595,1.7576,0.0242,87080,0
506589,126596,1.7616,0.0283,86510,0
506593,126597,1.7801,0.0468,87086,0
506597,126598,1.7866,0.0531,86442,0
506601,126599,1.7705,0.037,86442,0
506605,126600,1.7705,0.037,87053,0
506609,126601,1.7906,0.0572,86494,0
506613,126602,1.8067,0.0735,87106,0
506617,126603,1.7914,0.0583,86494,0
506621,126604,1.7826,0.0495,86494,0
506625,126605,1.7922,0.0591,87088,0
506629,126606,1.8092,0.0759,86485,0
506633,126607,1.8124,0.0787,87146,0
506637,126608,1.8132,0.0791,86495,0
506641,126609,1.8277,0.093,86495,0
506645,126610,1.8462,0.1109,87156,0
506649,126611,1.8438,0.1079,86528,0
506653,126612,1.8341,0.0975,87179,0
506657,126613,1.8349,0.0975,86515,0
506661,126614,1.8567,0.1185,86515,0
506665,126615,1.876,0.1369,86516,0
506669,126616,1.876,0.1358,86516,0
506673,126617,1.8801,0.1387,87256,0
506677,126618,1.9067,0.1642,86553,0
506681,126619,1.9236,0.1799,87235,0
506685,126620,1.9188,0.1738,86573,0
506689,126621,1.9212,0.1749,86573,0
506693,126622,1.9478,0.2002,87220,0
506697,126623,1.9703,0.2214,86610,0
506701,126624,1.9727,0.2225,87247,0
506705,126625,1.9792,0.2275,86663,0
506709,126626,2.0034,0.2501,86663,0
506713,126627,2.0284,0.2735,87209,0
506717,126628,2.034,0.2775,86677,0
506721,126629,2.0348,0.2766,87152,0
506725,126630,2.0485,0.2885,86682,0
506729,126631,2.0807,0.319,86682,0
506733,126632,2.0864,0.3229,87058,0
506737,126633,2.0799,0.3148,86768,0
506741,126634,2.0807,0.314,86967,0
506745,126635,2.096,0.3277,86746,0
506749,126636,2.1017,0.3319,86746,0
506753,126637,2.0799,0.3094,86743,0
506757,126638,2.0606,0.2905,86743,0
506761,126639,2.0429,0.2746,86678,0
506765,126640,2.0155,0.2493,86792,0
506769,126641,1.9679,0.2032,86525,0
506773,126642,1.922,0.1572,86841,0
506777,126643,1.8962,0.1299,86841,0
506781,126644,1.8696,0.1012,86349,0
506785,126645,1.8277,0.0573,86865,0
506789,126646,1.7866,0.0147,86316,0
506793,126647,1.7673,-0.0057,86423,0
506797,126648,1.7576,-0.0162,86423,0
506801,126649,1.7342,-0.0404,86232,0
506805,126650,1.7052,-0.0699,86923,0
506809,126651,1.6842,-0.0912,86172,0
506813,126652,1.6867,-0.0888,86937,0
506817,126653,1.6875,-0.0879,86937,0
506821,126654,1.6778,-0.0975,86937,0
506825,126655,1.6697,-0.1055,86962,0
506829,126656,1.677,-0.0982,86132,0
506833,126657,1.6802,-0.0949,86972,0
506837,126658,1.6697,-0.1053,86112,0
506841,126659,1.6657,-0.1092,86943,0
506845,126660,1.6762,-0.0986,86943,0
506849,126661,1.6842,-0.0904,86114,0
506853,126662,1.6762,-0.0983,87005,0
506857,126663,1.6657,-0.1086,86131,0
506861,126664,1.6738,-0.1003,87028,0
506865,126665,1.6867,-0.0872,87028,0
506869,126666,1.6907,-0.083,86114,0
506873,126667,1.6818,-0.0916,87033,0
506877,126668,1.6891,-0.0842,86151,0
506881,126669,1.7068,-0.0663,87039,0
506885,126670,1.7108,-0.0621,87039,0
506889,126671,1.6988,-0.074,86170,0
506893,126672,1.6931,-0.0794,87080,0
506897,126673,1.7044,-0.0678,86194,0
506901,126674,1.71,-0.0618,87086,0
506905,126675,1.6971,-0.0743,87086,0
506909,126676,1.6899,-0.0812,87053,0
506913,126677,1.7125,-0.0583,87053,0
506917,126678,1.7213,-0.0491,86261,0
506921,126679,1.7165,-0.0536,87106,0
506925,126680,1.702,-0.0676,86257,0
506929,126681,1.7116,-0.0575,87088,0
506933,126682,1.7173,-0.0513,87088,0
506937,126683,1.7149,-0.0532,86240,0
506941,126684,1.706,-0.0614,87146,0
506945,126685,1.7197,-0.0471,86302,0
506949,126686,1.727,-0.0392,87156,0
506953,126687,1.7262,-0.0392,87156,0
506957,126688,1.7052,-0.0594,86305,0
506961,126689,1.7068,-0.0569,87179,0
506965,126690,1.7237,-0.039,86336,0
506969,126691,1.7237,-0.038,87199,0
506973,126692,1.7052,-0.0555,87199,0
506977,126693,1.7004,-0.0592,86368,0
506981,126694,1.7125,-0.0461,87256,0
506985,126695,1.7221,-0.0353,86361,0
506989,126696,1.7068,-0.0495,87235,0
506993,126697,1.6988,-0.0564,87235,0
506997,126698,1.706,-0.0481,87220,0
507001,126699,1.7157,-0.0373,87220,0
507005,126700,1.7149,-0.0371,86383,0
507009,126701,1.7004,-0.0506,87247,0
507013,126702,1.7084,-0.0417,86342,0
507017,126703,1.7237,-0.0256,87209,0
507021,126704,1.727,-0.0218,87209,0
507025,126705,1.7157,-0.0326,86278,0
507029,126706,1.7149,-0.0331,87152,0
507033,126707,1.7302,-0.0176,86314,0
507037,126708,1.731,-0.0167,87058,0
507041,126709,1.7084,-0.0393,87058,0
507045,126710,1.702,-0.0458,86297,0
507049,126711,1.7116,-0.0363,86967,0
507053,126712,1.7205,-0.0276,86294,0
507057,126713,1.7068,-0.0415,86809,0
507061,126714,1.6996,-0.0491,86809,0
507065,126715,1.7084,-0.0405,86809,0
507069,126716,1.7262,-0.0232,86678,0
507073,126717,1.7133,-0.0365,86320,0
507077,126718,1.7028,-0.0473,86525,0
507081,126719,1.7125,-0.0381,86525,0
507085,126720,1.7221,-0.0288,86349,0
507089,126721,1.7237,-0.0276,86349,0
507093,126722,1.706,-0.0457,86316,0
507097,126723,1.7149,-0.0373,86316,0
507101,126724,1.7382,-0.0144,86343,0
507105,126725,1.7737,0.0205,86232,0
507109,126726,1.7963,0.0424,86232,0
507113,126727,1.8237,0.0689,86314,0
507117,126728,1.8446,0.089,86172,0
507121,126729,1.8478,0.0914,86388,0
507125,126730,1.8285,0.0713,86937,0
507129,126731,1.814,0.056,86937,0
507133,126732,1.8341,0.0754,86410,0
507137,126733,1.8607,0.1011,86132,0
507141,126734,1.8728,0.1123,86441,0
507145,126735,1.8801,0.1186,86112,0
507149,126736,1.8881,0.1256,86112,0
507153,126737,1.8785,0.1151,86114,0
507157,126738,1.8478,0.0837,86114,0
507161,126739,1.8084,0.0436,86521,0
507165,126740,1.7769,0.0116,86131,0
507169,126741,1.7713,0.0055,86526,0
507173,126742,1.7713,0.0051,86114,0
507177,126743,1.7632,-0.0035,86114,0
507181,126744,1.756,-0.0112,86533,0
507185,126745,1.7536,-0.0141,86151,0
507189,126746,1.7407,-0.0273,86574,0
507193,126747,1.7157,-0.0525,86170,0
507197,126748,1.6971,-0.0713,86170,0
507201,126749,1.7028,-0.0659,86567,0
507205,126750,1.706,-0.0628,86194,0
507209,126751,1.6931,-0.0758,86617,0
507213,126752,1.6834,-0.0857,86204,0
507217,126753,1.702,-0.0674,86204,0
507221,126754,1.7116,-0.0579,86660,0
507225,126755,1.7084,-0.0613,86261,0
507229,126756,1.6923,-0.0777,86678,0
507233,126757,1.6842,-0.0859,86257,0
507237,126758,1.6979,-0.0723,86257,0
507241,126759,1.7044,-0.066,86240,0
507245,126760,1.6988,-0.0718,86240,0
507249,126761,1.7028,-0.068,86762,0
507253,126762,1.727,-0.0441,86302,0
507257,126763,1.727,-0.0443,86735,0
507261,126764,1.7116,-0.0598,86305,0
507265,126765,1.7213,-0.0504,86305,0
507269,126766,1.7689,-0.0033,86719,0
507273,126767,1.8204,0.0478,86336,0
507277,126768,1.8454,0.0721,86790,0
507281,126769,1.8543,0.0802,86368,0
507285,126770,1.9365,0.1614,86368,0
507289,126771,2.1468,0.3698,86797,0
507293,126772,2.4869,0.7067,86361,0
507297,126773,2.698,0.9137,86820,0
507301,126774,2.6666,0.8783,86379,0
507305,126775,2.3628,0.5717,86379,0
507309,126776,1.8857,0.0938,86840,0
507313,126777,1.4908,-0.3004,86383,0
507317,126778,1.316,-0.4738,86855,0
507321,126779,1.3635,-0.4248,86342,0
507325,126780,1.4892,-0.298,86342,0
507329,126781,1.5698,-0.2165,86278,0
507333,126782,1.6101,-0.1755,86278,0
507337,126783,1.6746,-0.1106,86893,0
507341,126784,1.7423,-0.0426,86314,0
507345,126785,1.7721,-0.0127,86882,0
507349,126786,1.7729,-0.0119,86297,0
507353,126787,1.7793,-0.0053,86297,0
507357,126788,1.7801,-0.0042,86845,0
507361,126789,1.7705,-0.0136,86294,0
507365,126790,1.764,-0.0197,86917,0
507369,126791,1.7777,-0.0057,86809,0
507373,126792,1.7987,0.0154,86809,0
507377,126793,1.8019,0.0186,86932,0
507381,126794,1.7947,0.0113,86320,0
507385,126795,1.8019,0.0183,86953,0
507389,126796,1.8156,0.0317,86319,0
507393,126797,1.8221,0.0378,86319,0
507397,126798,1.8084,0.0238,86319,0
507401,126799,1.8116,0.0266,86316,0
507405,126800,1.8317,0.0462,87002,0
507409,126801,1.8454,0.0594,86343,0
507413,126802,1.8374,0.0506,86343,0
507417,126803,1.8374,0.0499,86314,0
507421,126804,1.8446,0.0564,86314,0
507425,126805,1.8511,0.0622,87035,0
507429,126806,1.8503,0.0606,86388,0
507433,126807,1.8535,0.0631,87052,0
507437,126808,1.8664,0.0751,86410,0
507441,126809,1.8785,0.0864,86410,0
507445,126810,1.8833,0.0904,87054,0
507449,126811,1.8801,0.0863,86441,0
507453,126812,1.897,0.1023,87098,0
507457,126813,1.9091,0.1135,86454,0
507461,126814,1.9236,0.1271,86454,0
507465,126815,1.9212,0.1236,87108,0
507469,126816,1.9212,0.1226,86521,0
507473,126817,1.9437,0.1441,87137,0
507477,126818,1.9663,0.1655,86526,0
507481,126819,1.9671,0.1653,86526,0
507485,126820,1.9744,0.1715,86533,0
507489,126821,2.001,0.1972,86533,0
507493,126822,2.0235,0.2188,87136,0
507497,126823,2.0308,0.2253,86574,0
507501,126824,2.0356,0.2295,87059,0
507505,126825,2.0646,0.2586,86567,0
507509,126826,2.0985,0.2939,86567,0
507513,126827,2.1089,0.3066,86933,0
507517,126828,2.1001,0.2998,86617,0
507521,126829,2.1057,0.3061,86848,0
507525,126830,2.1154,0.3145,86660,0
507529,126831,2.1154,0.3119,86660,0
507533,126832,2.0993,0.2925,86709,0
507537,126833,2.0928,0.2829,86678,0
507541,126834,2.0952,0.2828,86572,0
507545,126835,2.0767,0.2622,86707,0
507549,126836,2.0308,0.2145,86707,0
507553,126837,1.9873,0.1695,86445,0
507557,126838,1.9623,0.1434,86762,0
507561,126839,1.93,0.1105,86305,0
507565,126840,1.8809,0.0608,86735,0
