time_ms,sample_idx,ecg_v,ecg_ac_v,ppg,lead_off
844461,211064,2.2226,0.4388,84981,0
844465,211065,2.553,0.7658,84409,0
844469,211066,2.6199,0.829,84409,0
844473,211067,2.4498,0.656,85008,0
844477,211068,2.0703,0.275,84478,0
844481,211069,1.673,-0.1221,85040,0
844485,211070,1.4151,-0.3788,84492,0
844489,211071,1.3635,-0.4291,84492,0
844493,211072,1.461,-0.3305,84481,0
844497,211073,1.5634,-0.2276,84481,0
844501,211074,1.59,-0.2005,85110,0
844505,211075,1.5843,-0.2056,84555,0
844509,211076,1.6286,-0.161,85110,0
844513,211077,1.702,-0.0875,84555,0
844517,211078,1.7439,-0.0457,84555,0
844521,211079,1.7552,-0.0346,85117,0
844525,211080,1.7568,-0.0331,84570,0
844529,211081,1.7624,-0.0276,85165,0
844533,211082,1.7592,-0.0309,85477,0
844537,211083,1.7455,-0.0447,85477,0
844541,211084,1.7511,-0.0392,85149,0
844545,211085,1.7705,-0.0199,84552,0
844549,211086,1.7769,-0.0134,85205,0
844553,211087,1.764,-0.0261,84545,0
844557,211088,1.7648,-0.025,84545,0
844561,211089,1.7858,-0.0037,85215,0
844565,211090,1.7971,0.0079,84504,0
844569,211091,1.7898,0.0007,85240,0
844573,211092,1.7898,0.0007,84504,0
844577,211093,1.81,0.0209,84504,0
844581,211094,1.8253,0.0364,84452,0
844585,211095,1.8229,0.0342,84452,0
844589,211096,1.8172,0.0288,85321,0
844593,211097,1.8221,0.0338,84478,0
844597,211098,1.8358,0.0475,85293,0
844601,211099,1.8374,0.049,84455,0
844605,211100,1.8285,0.0399,84455,0
844609,211101,1.8374,0.0484,85301,0
844613,211102,1.8632,0.0739,84467,0
844617,211103,1.876,0.0864,85350,0
844621,211104,1.868,0.0779,84668,0
844625,211105,1.864,0.0734,84668,0
844629,211106,1.8801,0.0889,85338,0
844633,211107,1.8954,0.1035,84506,0
844637,211108,1.8922,0.0995,85382,0
844641,211109,1.893,0.0995,84518,0
844645,211110,1.9147,0.1204,84518,0
844649,211111,1.9349,0.1396,85404,0
844653,211112,1.9413,0.145,84555,0
844657,211113,1.9486,0.1512,85412,0
844661,211114,1.9727,0.1743,84578,0
844665,211115,1.9961,0.1965,84578,0
844669,211116,2.009,0.2082,84557,0
844673,211117,2.0147,0.2125,84557,0
844677,211118,2.0243,0.2209,85402,0
844681,211119,2.0509,0.2461,84635,0
844685,211120,2.067,0.2609,85310,0
844689,211121,2.0686,0.261,84676,0
844693,211122,2.0719,0.2628,84676,0
844697,211123,2.0864,0.2758,85178,0
844701,211124,2.0904,0.2784,84739,0
844705,211125,2.0695,0.256,85066,0
844709,211126,2.0501,0.2354,84757,0
844713,211127,2.0348,0.2191,84757,0
844717,211128,2.0098,0.1935,84885,0
844721,211129,1.9695,0.1527,84825,0
844725,211130,1.9316,0.1146,84745,0
844729,211131,1.9099,0.0932,84845,0
844733,211132,1.8897,0.0746,84845,0
844737,211133,1.8567,0.0446,84585,0
844741,211134,1.8132,0.0047,84870,0
844745,211135,1.785,-0.0205,84412,0
844749,211136,1.7745,-0.0295,84915,0
844753,211137,1.7536,-0.0507,84915,0
844757,211138,1.7197,-0.0859,84914,0
844761,211139,1.702,-0.1052,84914,0
844765,211140,1.706,-0.1024,84224,0
844769,211141,1.702,-0.107,84981,0
844773,211142,1.6891,-0.1203,84124,0
844777,211143,1.6826,-0.1268,85008,0
844781,211144,1.6899,-0.1195,85008,0
844785,211145,1.6907,-0.1184,84027,0
844789,211146,1.6705,-0.1381,85040,0
844793,211147,1.6641,-0.1442,84064,0
844797,211148,1.677,-0.1309,85069,0
844801,211149,1.6826,-0.1249,85069,0
844805,211150,1.6834,-0.1238,84062,0
844809,211151,1.673,-0.1339,85110,0
844813,211152,1.6705,-0.1359,84101,0
844817,211153,1.6802,-0.1258,85110,0
844821,211154,1.6802,-0.1253,85110,0
844825,211155,1.6697,-0.1353,84132,0
844829,211156,1.6673,-0.1372,85117,0
844833,211157,1.6899,-0.1142,84181,0
844837,211158,1.6963,-0.1073,85165,0
844841,211159,1.6875,-0.1157,85165,0
844845,211160,1.6859,-0.1168,85149,0
844849,211161,1.6988,-0.1035,85149,0
844853,211162,1.7068,-0.095,84302,0
844857,211163,1.7076,-0.0937,85205,0
844861,211164,1.706,-0.0948,84310,0
844865,211165,1.71,-0.0902,85215,0
844869,211166,1.7189,-0.0808,85215,0
844873,211167,1.7197,-0.0795,84327,0
844877,211168,1.7092,-0.0894,85240,0
844881,211169,1.7133,-0.0848,84378,0
844885,211170,1.7213,-0.0761,85260,0
844889,211171,1.7189,-0.0779,85260,0
844893,211172,1.706,-0.0901,84414,0
844897,211173,1.7036,-0.0918,85321,0
844901,211174,1.7173,-0.0774,84498,0
844905,211175,1.7221,-0.0718,85293,0
844909,211176,1.71,-0.0831,85293,0
844913,211177,1.7092,-0.0831,84526,0
844917,211178,1.7221,-0.0693,85301,0
844921,211179,1.7278,-0.0627,84546,0
844925,211180,1.7181,-0.0714,85350,0
844929,211181,1.7028,-0.0857,85350,0
844933,211182,1.7108,-0.0765,85338,0
844937,211183,1.7229,-0.0632,85338,0
844941,211184,1.7262,-0.0588,84596,0
844945,211185,1.7108,-0.0729,85382,0
844949,211186,1.7028,-0.0795,84536,0
844953,211187,1.7189,-0.062,85404,0
844957,211188,1.7181,-0.0614,85404,0
844961,211189,1.706,-0.072,84500,0
844965,211190,1.7084,-0.0681,85412,0
844969,211191,1.731,-0.0441,84491,0
844973,211192,1.7648,-0.0088,85393,0
844977,211193,1.7834,0.0109,85393,0
844981,211194,1.8156,0.0442,84450,0
844985,211195,1.8366,0.0661,85402,0
844989,211196,1.8503,0.0806,84429,0
844993,211197,1.8382,0.0692,85310,0
844997,211198,1.8156,0.0472,85310,0
845001,211199,1.8212,0.0533,84388,0
845005,211200,1.8511,0.0834,85178,0
845009,211201,1.8736,0.1059,84371,0
845013,211202,1.8833,0.1152,85066,0
845017,211203,1.8865,0.118,85066,0
845021,211204,1.8728,0.1039,84885,0
845025,211205,1.839,0.0697,84885,0
845029,211206,1.7922,0.0227,84382,0
845033,211207,1.7664,-0.0034,84745,0
845037,211208,1.7664,-0.0036,84348,0
845041,211209,1.7656,-0.0047,84585,0
845045,211210,1.7407,-0.03,84585,0
845049,211211,1.7213,-0.0497,84319,0
845053,211212,1.7181,-0.0531,84412,0
845057,211213,1.7253,-0.0461,84388,0
845061,211214,1.7052,-0.0664,84300,0
845065,211215,1.6883,-0.0835,84300,0
845069,211216,1.6859,-0.0859,84411,0
845073,211217,1.6891,-0.0828,84224,0
845077,211218,1.6818,-0.0901,84437,0
845081,211219,1.6762,-0.0957,84124,0
845085,211220,1.6859,-0.0861,84124,0
845089,211221,1.6955,-0.0764,84495,0
845093,211222,1.6923,-0.0797,84027,0
845097,211223,1.6754,-0.0966,84524,0
845101,211224,1.6794,-0.0926,84064,0
845105,211225,1.6963,-0.0758,84064,0
845109,211226,1.6996,-0.0726,84062,0
845113,211227,1.6778,-0.0943,84062,0
845117,211228,1.673,-0.0992,84635,0
845121,211229,1.6923,-0.0798,84101,0
845125,211230,1.7028,-0.0694,84650,0
845129,211231,1.6963,-0.0759,84132,0
845133,211232,1.7116,-0.0608,84132,0
845137,211233,1.7495,-0.0231,84631,0
845141,211234,1.8003,0.0273,84181,0
845145,211235,1.81,0.0365,84729,0
845149,211236,1.8124,0.0383,84207,0
845153,211237,1.9083,0.1334,84207,0
845157,211238,2.1605,0.3838,84744,0
845161,211239,2.499,0.7191,84302,0
845165,211240,2.6279,0.8443,84793,0
845169,211241,2.5143,0.7274,84310,0
845173,211242,2.1645,0.3759,84310,0
845177,211243,1.7334,-0.0553,84829,0
845181,211244,1.4409,-0.3468,84327,0
845185,211245,1.3587,-0.4276,84839,0
845189,211246,1.4401,-0.3452,84378,0
845193,211247,1.5464,-0.2381,84378,0
845197,211248,1.5892,-0.1949,84414,0
845201,211249,1.5964,-0.1872,84414,0
845205,211250,1.6359,-0.1474,84940,0
845209,211251,1.7084,-0.0748,84498,0
845213,211252,1.7616,-0.0218,84943,0
845217,211253,1.7753,-0.0084,84526,0
845221,211254,1.7697,-0.0143,84526,0
845225,211255,1.7664,-0.0178,84910,0
845229,211256,1.7632,-0.0212,84546,0
845233,211257,1.7576,-0.0271,84976,0
845237,211258,1.7624,-0.0226,84557,0
845241,211259,1.781,-0.0043,84557,0
845245,211260,1.7898,0.0042,84988,0
845249,211261,1.785,-0.0009,84596,0
845253,211262,1.7842,-0.0021,85018,0
845257,211263,1.8084,0.0218,84536,0
845261,211264,1.818,0.0311,84536,0
845265,211265,1.8035,0.0163,85034,0
845269,211266,1.7971,0.0095,84500,0
845273,211267,1.8116,0.0238,85057,0
845277,211268,1.8237,0.0356,84491,0
845281,211269,1.8245,0.0363,84491,0
845285,211270,1.8221,0.0338,84450,0
845289,211271,1.8341,0.0459,84450,0
845293,211272,1.8503,0.0619,85109,0
845297,211273,1.8535,0.065,84429,0
845301,211274,1.8446,0.0559,85129,0
845305,211275,1.8535,0.0645,84388,0
845309,211276,1.8728,0.0837,84388,0
845313,211277,1.876,0.0868,85092,0
845317,211278,1.872,0.0828,84371,0
845321,211279,1.8752,0.086,85159,0
845325,211280,1.8962,0.1068,84344,0
845329,211281,1.9107,0.121,84344,0
845333,211282,1.9083,0.1181,85166,0
845337,211283,1.9042,0.1135,84382,0
845341,211284,1.9252,0.1338,85205,0
845345,211285,1.9478,0.1556,84348,0
845349,211286,1.9599,0.1668,84348,0
845353,211287,1.9607,0.1666,85205,0
845357,211288,1.98,0.1849,84319,0
845361,211289,2.0098,0.2136,85210,0
845365,211290,2.0179,0.2204,84388,0
845369,211291,2.0187,0.2198,84388,0
845373,211292,2.0284,0.2281,84411,0
845377,211293,2.0598,0.2581,84411,0
845381,211294,2.0678,0.2646,85111,0
845385,211295,2.0638,0.259,84437,0
845389,211296,2.0662,0.2599,84994,0
845393,211297,2.0856,0.2777,84495,0
845397,211298,2.0904,0.2809,84495,0
845401,211299,2.0759,0.2648,84794,0
845405,211300,2.0533,0.2407,84524,0
845409,211301,2.0477,0.2336,84678,0
845413,211302,2.0292,0.2138,84567,0
845417,211303,1.9937,0.1771,84567,0
845421,211304,1.9502,0.1325,84491,0
845425,211305,1.9204,0.1018,84635,0
845429,211306,1.8954,0.076,84327,0
845433,211307,1.8551,0.0351,84650,0
845437,211308,1.8196,-0.0008,84650,0
845441,211309,1.7971,-0.0236,84148,0
845445,211310,1.7793,-0.0412,84631,0
845449,211311,1.7536,-0.0668,84046,0
845453,211312,1.7262,-0.0939,84729,0
845457,211313,1.7092,-0.1099,84729,0
845461,211314,1.7084,-0.1086,84744,0
845465,211315,1.7068,-0.1068,84744,0
845469,211316,1.6939,-0.116,83858,0
845473,211317,1.6818,-0.1251,84793,0
845477,211318,1.6899,-0.1155,83792,0
845481,211319,1.6899,-0.1155,84829,0
845485,211320,1.6867,-0.1199,84829,0
845489,211321,1.6802,-0.1276,83736,0
845493,211322,1.6923,-0.1164,84839,0
845497,211323,1.7092,-0.1001,83790,0
845501,211324,1.7068,-0.1029,84876,0
845505,211325,1.6988,-0.1115,84876,0
845509,211326,1.702,-0.1085,83815,0
845513,211327,1.7157,-0.0949,84940,0
845517,211328,1.7165,-0.094,83860,0
845521,211329,1.7028,-0.1075,84943,0
845525,211330,1.71,-0.1,84943,0
845529,211331,1.7286,-0.0814,84943,0
845533,211332,1.731,-0.0788,84910,0
845537,211333,1.7149,-0.0948,83979,0
845541,211334,1.7116,-0.0979,84976,0
845545,211335,1.7189,-0.0904,84976,0
845549,211336,1.7237,-0.0854,84988,0
845553,211337,1.7125,-0.0965,84988,0
845557,211338,1.7036,-0.1051,84079,0
845561,211339,1.7141,-0.0943,85018,0
845565,211340,1.7253,-0.0827,84115,0
845569,211341,1.7237,-0.0841,85034,0
845573,211342,1.7125,-0.0951,85034,0
845577,211343,1.7213,-0.0858,84104,0
845581,211344,1.735,-0.0718,85057,0
845585,211345,1.7358,-0.0706,84224,0
845589,211346,1.7245,-0.0815,85086,0
845593,211347,1.7189,-0.0868,85086,0
845597,211348,1.7326,-0.0727,84278,0
845601,211349,1.7318,-0.073,85109,0
845605,211350,1.7213,-0.0831,84330,0
845609,211351,1.7181,-0.0858,85129,0
845613,211352,1.731,-0.0724,85129,0
845617,211353,1.7431,-0.0598,85129,0
845621,211354,1.731,-0.0713,85092,0
845625,211355,1.7213,-0.0804,84373,0
845629,211356,1.7278,-0.0734,85159,0
845633,211357,1.739,-0.0615,85159,0
845637,211358,1.7318,-0.0681,85166,0
845641,211359,1.7125,-0.0867,85166,0
845645,211360,1.7149,-0.0835,84385,0
845649,211361,1.7318,-0.0657,85205,0
845653,211362,1.7318,-0.0649,84347,0
845657,211363,1.7278,-0.0681,85205,0
845661,211364,1.7213,-0.0735,85205,0
845665,211365,1.7294,-0.0644,84270,0
845669,211366,1.7302,-0.0624,85210,0
845673,211367,1.7221,-0.0693,84290,0
845677,211368,1.7173,-0.0729,85176,0
845681,211369,1.7245,-0.0644,85176,0
845685,211370,1.735,-0.0526,84271,0
845689,211371,1.7237,-0.0625,85111,0
845693,211372,1.7149,-0.0699,84227,0
845697,211373,1.7302,-0.0532,84994,0
845701,211374,1.7423,-0.0397,84994,0
845705,211375,1.7415,-0.0392,84994,0
845709,211376,1.739,-0.0404,84794,0
845713,211377,1.7681,-0.0103,84210,0
845717,211378,1.8196,0.042,84678,0
845721,211379,1.8503,0.0731,84678,0
845725,211380,1.843,0.0662,84491,0
845729,211381,1.847,0.0705,84491,0
845733,211382,1.8607,0.0843,84183,0
845737,211383,1.8551,0.0787,84327,0
845741,211384,1.8374,0.0609,84193,0
845745,211385,1.8446,0.0679,84148,0
845749,211386,1.876,0.0989,84148,0
845753,211387,1.8938,0.1161,84170,0
845757,211388,1.8865,0.1082,84046,0
845761,211389,1.8712,0.0922,84253,0
845765,211390,1.8551,0.0755,83908,0
845769,211391,1.8374,0.0572,83908,0
845773,211392,1.7955,0.0149,84289,0
845777,211393,1.7697,-0.0113,83858,0
845781,211394,1.7673,-0.014,84328,0
845785,211395,1.7793,-0.0023,83792,0
845789,211396,1.7616,-0.0204,83792,0
845793,211397,1.7358,-0.0464,83792,0
845797,211398,1.7205,-0.0619,83736,0
845801,211399,1.7253,-0.0573,84430,0
845805,211400,1.7181,-0.0646,83790,0
845809,211401,1.6996,-0.0833,83790,0
845813,211402,1.6891,-0.0938,83815,0
845817,211403,1.7052,-0.0778,83815,0
845821,211404,1.7052,-0.0779,84509,0
845825,211405,1.6915,-0.0917,83860,0
845829,211406,1.6891,-0.0942,84552,0
845833,211407,1.6955,-0.0878,84943,0
845837,211408,1.702,-0.0814,84943,0
845841,211409,1.6899,-0.0935,84553,0
845845,211410,1.6802,-0.1031,83979,0
845849,211411,1.6923,-0.091,84623,0
845853,211412,1.71,-0.0733,84000,0
845857,211413,1.7044,-0.0789,84000,0
845861,211414,1.6996,-0.0837,84669,0
845865,211415,1.7052,-0.0781,84079,0
845869,211416,1.7181,-0.0652,84692,0
845873,211417,1.7366,-0.0467,84115,0
845877,211418,1.7479,-0.0356,84115,0
845881,211419,1.7874,0.0036,84115,0
845885,211420,1.8382,0.0539,84104,0
845889,211421,1.8583,0.0735,84792,0
845893,211422,1.9107,0.1251,84224,0
845897,211423,2.0719,0.2848,84224,0
845901,211424,2.4031,0.6132,84278,0
845905,211425,2.669,0.8754,84278,0
845909,211426,2.661,0.8635,84826,0
845913,211427,2.3805,0.5804,84330,0
845917,211428,1.9244,0.1235,84855,0
845921,211429,1.5336,-0.2666,85129,0
845925,211430,1.3289,-0.4697,85129,0
845929,211431,1.3232,-0.4738,84813,0
845933,211432,1.4634,-0.3326,84373,0
845937,211433,1.5884,-0.2072,84879,0
845941,211434,1.6343,-0.1609,84371,0
845945,211435,1.6665,-0.1285,84371,0
845949,211436,1.7221,-0.0729,84892,0
845953,211437,1.7729,-0.0224,84385,0
845957,211438,1.789,-0.0066,84926,0
845961,211439,1.7761,-0.0197,84347,0
845965,211440,1.7632,-0.0328,84347,0
845969,211441,1.7713,-0.0249,84347,0
845973,211442,1.7761,-0.0202,84270,0
845977,211443,1.7737,-0.0225,84975,0
845981,211444,1.7737,-0.0224,84290,0
845985,211445,1.781,-0.0149,84290,0
845989,211446,1.7979,0.0022,84271,0
845993,211447,1.7955,-0.0,84271,0
845997,211448,1.7858,-0.0096,85005,0
846001,211449,1.7922,-0.003,84227,0
846005,211450,1.8075,0.0125,85011,0
846009,211451,1.8084,0.0136,84994,0
846013,211452,1.8011,0.0066,84994,0
846017,211453,1.8011,0.007,84989,0
846021,211454,1.818,0.0241,84210,0
846025,211455,1.8285,0.0346,85052,0
846029,211456,1.8221,0.0281,84173,0
846033,211457,1.8245,0.0303,84173,0
846037,211458,1.8414,0.0469,85081,0
846041,211459,1.8599,0.065,84183,0
846045,211460,1.8567,0.0613,85105,0
846049,211461,1.8575,0.0616,84193,0
846053,211462,1.8696,0.0731,84193,0
846057,211463,1.8801,0.0829,84193,0
846061,211464,1.8785,0.0806,84170,0
846065,211465,1.8793,0.0807,85187,0
846069,211466,1.8897,0.0903,84253,0
846073,211467,1.922,0.1216,84253,0
846077,211468,1.93,0.1287,84289,0
846081,211469,1.9276,0.1253,84289,0
846085,211470,1.9373,0.134,85226,0
846089,211471,1.959,0.1547,84328,0
846093,211472,1.9792,0.1737,85188,0
846097,211473,1.9792,0.1724,83792,0
846101,211474,1.9897,0.1817,83792,0
846105,211475,2.0179,0.2086,85104,0
846109,211476,2.0437,0.233,84430,0
846113,211477,2.0445,0.2323,85062,0
846117,211478,2.0437,0.2301,84459,0
846121,211479,2.063,0.2479,84459,0
846125,211480,2.088,0.2714,84955,0
846129,211481,2.096,0.2778,84509,0
846133,211482,2.0864,0.2666,84788,0
846137,211483,2.0896,0.2685,84552,0
846141,211484,2.1017,0.2794,84552,0
846145,211485,2.0928,0.2694,84552,0
846149,211486,2.0695,0.245,84553,0
846153,211487,2.0445,0.2195,84419,0
846157,211488,2.0275,0.2031,84623,0
846161,211489,1.9961,0.1737,84623,0
846165,211490,1.947,0.1272,84669,0
846169,211491,1.9026,0.0854,84669,0
846173,211492,1.8889,0.0728,84009,0
846177,211493,1.8575,0.0408,84692,0
846181,211494,1.8156,-0.0026,83849,0
846185,211495,1.7842,-0.0357,84115,0
846189,211496,1.7673,-0.0539,84115,0
846193,211497,1.7592,-0.0628,83673,0
846197,211498,1.7366,-0.086,84792,0
846201,211499,1.706,-0.1171,83632,0
846205,211500,1.6899,-0.1334,84783,0
846209,211501,1.6947,-0.1285,84783,0
846213,211502,1.6947,-0.1282,83603,0
846217,211503,1.6794,-0.1432,84826,0
846221,211504,1.6738,-0.1484,83591,0
846225,211505,1.6842,-0.1376,84855,0
846229,211506,1.6826,-0.1389,84855,0
846233,211507,1.673,-0.1482,83617,0
846237,211508,1.6786,-0.1423,84813,0
846241,211509,1.6859,-0.1346,83651,0
846245,211510,1.6875,-0.1326,84879,0
846249,211511,1.6802,-0.1394,84879,0
846253,211512,1.6697,-0.1495,84892,0
846257,211513,1.681,-0.1377,84892,0
846261,211514,1.6931,-0.1251,83725,0
846265,211515,1.6899,-0.1278,84926,0
846269,211516,1.6826,-0.1346,83748,0
846273,211517,1.6875,-0.1293,84347,0
846277,211518,1.7044,-0.1119,84347,0
846281,211519,1.71,-0.1058,83732,0
846285,211520,1.7004,-0.115,84975,0
846289,211521,1.6996,-0.1153,83824,0
846293,211522,1.7084,-0.1058,84986,0
846297,211523,1.7116,-0.102,84986,0
846301,211524,1.702,-0.1111,83855,0
846305,211525,1.6963,-0.1162,85005,0
846309,211526,1.7092,-0.1026,83908,0
846313,211527,1.7189,-0.0923,85011,0
846317,211528,1.7229,-0.0877,85011,0
846321,211529,1.7133,-0.0967,83934,0
846325,211530,1.7221,-0.0871,84989,0
846329,211531,1.7358,-0.0727,83986,0
846333,211532,1.731,-0.0769,85052,0
846337,211533,1.7189,-0.0882,85052,0
846341,211534,1.7181,-0.0882,85081,0
846345,211535,1.7253,-0.08,85081,0
846349,211536,1.7286,-0.0759,84058,0
846353,211537,1.7141,-0.0894,85105,0
846357,211538,1.7084,-0.094,84078,0
846361,211539,1.7181,-0.0831,84193,0
846365,211540,1.7205,-0.0795,84193,0
846369,211541,1.7084,-0.0904,84044,0
846373,211542,1.706,-0.0915,85187,0
846377,211543,1.7189,-0.0772,84095,0
846381,211544,1.7245,-0.0702,85178,0
846385,211545,1.7092,-0.0841,85178,0
846389,211546,1.702,-0.0899,84093,0
846393,211547,1.7092,-0.0812,85226,0
846397,211548,1.7165,-0.0724,84092,0
846401,211549,1.7116,-0.0758,85188,0
846405,211550,1.702,-0.0841,85188,0
846409,211551,1.7092,-0.0755,85188,0
846413,211552,1.7278,-0.0557,85104,0
846417,211553,1.7229,-0.0595,84064,0
846421,211554,1.702,-0.0794,85062,0
846425,211555,1.7036,-0.0769,85062,0
846429,211556,1.7229,-0.0569,84955,0
846433,211557,1.7326,-0.0468,84955,0
846437,211558,1.7205,-0.0584,84029,0
846441,211559,1.7189,-0.0597,84788,0
846445,211560,1.7286,-0.0499,84019,0
846449,211561,1.7447,-0.0337,84552,0
846453,211562,1.739,-0.0394,84552,0
846457,211563,1.7479,-0.0307,83948,0
846461,211564,1.7971,0.0181,84419,0
846465,211565,1.8422,0.0627,84011,0
846469,211566,1.8511,0.0709,84191,0
846473,211567,1.8446,0.0638,84191,0
846477,211568,1.8438,0.0624,84026,0
846481,211569,1.8406,0.0586,84009,0
846485,211570,1.8269,0.0443,84046,0
846489,211571,1.8349,0.0518,83849,0
846493,211572,1.8599,0.0761,83849,0
846497,211573,1.8897,0.1052,83849,0
846501,211574,1.9002,0.1149,83673,0
846505,211575,1.8728,0.0868,84125,0
846509,211576,1.8414,0.0548,83632,0
846513,211577,1.8277,0.0406,83632,0
846517,211578,1.8011,0.0137,83603,0
846521,211579,1.7697,-0.018,83603,0
846525,211580,1.7568,-0.0311,84198,0
846529,211581,1.7664,-0.0216,83591,0
846533,211582,1.7673,-0.0209,84215,0
846537,211583,1.7447,-0.0436,83617,0
846541,211584,1.7221,-0.0662,83617,0
846545,211585,1.7245,-0.0638,84237,0
846549,211586,1.7262,-0.0622,83651,0
846553,211587,1.7084,-0.0799,84319,0
846557,211588,1.6899,-0.0984,83651,0
846561,211589,1.6939,-0.0943,83651,0
846565,211590,1.7116,-0.0765,84376,0
846569,211591,1.71,-0.078,83725,0
846573,211592,1.6915,-0.0965,84428,0
846577,211593,1.6891,-0.0988,83748,0
846581,211594,1.702,-0.0858,83748,0
846585,211595,1.7108,-0.0768,83748,0
846589,211596,1.6963,-0.0912,83732,0
846593,211597,1.6931,-0.0943,84529,0
846597,211598,1.7068,-0.0805,83824,0
846601,211599,1.7116,-0.0756,83824,0
846605,211600,1.7052,-0.082,83855,0
846609,211601,1.6988,-0.0883,83855,0
846613,211602,1.7173,-0.0697,84582,0
846617,211603,1.7374,-0.0496,83908,0
846621,211604,1.7608,-0.0263,84615,0
846625,211605,1.7898,0.0024,83934,0
846629,211606,1.839,0.0511,83934,0
846633,211607,1.8599,0.0716,84624,0
846637,211608,1.8914,0.1024,83986,0
846641,211609,1.9961,0.206,84686,0
846645,211610,2.2798,0.4874,84031,0
846649,211611,2.5965,0.8007,84031,0
846653,211612,2.665,0.8654,84710,0
846657,211613,2.4659,0.6634,84058,0
846661,211614,2.0412,0.2375,84728,0
846665,211615,1.6246,-0.1788,84078,0
846669,211616,1.3837,-0.4183,84078,0
846673,211617,1.3273,-0.4732,84078,0
846677,211618,1.4368,-0.3624,84044,0
846681,211619,1.5626,-0.2361,84807,0
846685,211620,1.6311,-0.1672,84095,0
846689,211621,1.6633,-0.1347,84095,0
846693,211622,1.6963,-0.1016,84093,0
846697,211623,1.7479,-0.0501,84093,0
846701,211624,1.7801,-0.018,84821,0
846705,211625,1.7793,-0.0189,84092,0
846709,211626,1.7664,-0.0319,84855,0
846713,211627,1.7705,-0.0279,85188,0
846717,211628,1.7898,-0.0085,85188,0
846721,211629,1.7987,0.0006,84825,0
846725,211630,1.7866,-0.0113,84064,0
846729,211631,1.7866,-0.011,84864,0
846733,211632,1.8011,0.0037,84033,0
846737,211633,1.8124,0.0152,84033,0
846741,211634,1.8084,0.0113,84884,0
846745,211635,1.8019,0.005,84029,0
846749,211636,1.8035,0.0069,84918,0
846753,211637,1.8188,0.0225,84019,0
846757,211638,1.818,0.022,84019,0
846761,211639,1.8084,0.0126,83948,0
846765,211640,1.814,0.0184,83948,0
846769,211641,1.8309,0.0353,84994,0
846773,211642,1.8349,0.0392,84011,0
846777,211643,1.8341,0.0381,84982,0
846781,211644,1.8382,0.0419,84026,0
846785,211645,1.8623,0.0657,84026,0
846789,211646,1.8712,0.0741,84996,0
846793,211647,1.8575,0.0599,84046,0
846797,211648,1.8607,0.0626,85037,0
846801,211649,1.876,0.0773,83849,0
846805,211650,1.8914,0.0919,83849,0
846809,211651,1.8922,0.092,85035,0
846813,211652,1.8897,0.0888,84125,0
846817,211653,1.9083,0.1065,85085,0
846821,211654,1.9252,0.1225,84128,0
846825,211655,1.926,0.1224,84128,0
846829,211656,1.9316,0.1271,85106,0
846833,211657,1.9502,0.1446,84198,0
846837,211658,1.9792,0.1725,85111,0
846841,211659,1.9921,0.1842,84215,0
846845,211660,1.9929,0.1837,84215,0
846849,211661,1.9993,0.1889,84237,0
846853,211662,2.0348,0.2231,84237,0
846857,211663,2.0509,0.2378,85076,0
846861,211664,2.0533,0.2388,84319,0
846865,211665,2.0566,0.2406,84969,0
846869,211666,2.0807,0.2634,84376,0
846873,211667,2.0944,0.2756,84376,0
846877,211668,2.0888,0.2686,84813,0
846881,211669,2.0767,0.2554,84428,0
846885,211670,2.084,0.2617,84651,0
846889,211671,2.092,0.2688,83748,0
846893,211672,2.0678,0.244,83748,0
846897,211673,2.0437,0.2199,84424,0
846901,211674,2.0332,0.2109,84529,0
846905,211675,2.0114,0.1918,84269,0
846909,211676,1.9663,0.1494,84539,0
846913,211677,1.9147,0.0997,84539,0
846917,211678,1.8785,0.0637,84090,0
846921,211679,1.8575,0.0414,84582,0
846925,211680,1.8285,0.0104,83938,0
846929,211681,1.785,-0.035,84615,0
846933,211682,1.7576,-0.0635,84615,0
846937,211683,1.7471,-0.0747,84624,0
846941,211684,1.7382,-0.0839,84624,0
846945,211685,1.7149,-0.1075,83774,0
846949,211686,1.6923,-0.1299,84686,0
846953,211687,1.6891,-0.1328,83690,0
846957,211688,1.6931,-0.1284,84710,0
846961,211689,1.6802,-0.1409,84710,0
846965,211690,1.6705,-0.1502,83668,0
846969,211691,1.6762,-0.1442,84728,0
846973,211692,1.6899,-0.1302,83679,0
846977,211693,1.6907,-0.129,84078,0
846981,211694,1.6786,-0.1407,84078,0
846985,211695,1.6714,-0.1475,83678,0
846989,211696,1.6826,-0.1358,84807,0
846993,211697,1.6891,-0.1289,83748,0
846997,211698,1.6762,-0.1414,84809,0
847001,211699,1.6762,-0.1409,84809,0
847005,211700,1.6834,-0.1332,83780,0
847009,211701,1.6996,-0.1166,84821,0
847013,211702,1.6907,-0.125,83832,0
847017,211703,1.6891,-0.1262,84855,0
847021,211704,1.7036,-0.1112,84855,0
847025,211705,1.7116,-0.1027,84825,0
847029,211706,1.7076,-0.1063,84825,0
847033,211707,1.6971,-0.1163,83928,0
847037,211708,1.7092,-0.1036,84864,0
847041,211709,1.7229,-0.0894,83936,0
847045,211710,1.7294,-0.0824,84884,0
847049,211711,1.7092,-0.102,84884,0
847053,211712,1.7108,-0.0997,83972,0
847057,211713,1.7245,-0.0854,84918,0
847061,211714,1.7342,-0.0752,84031,0
847065,211715,1.7213,-0.0874,84956,0
